model,optimizer,antithetics,objective,useFixedRef,stepScale,nChains,random,execFolder,iter,isFinal,budget,dim,name,value
,MomentMatch,,FKL,false,,4.0,8,exec_18,3,false,276.0,2,p1_MEAN,3.1051168728514202
,MomentMatch,,FKL,false,,4.0,8,exec_18,3,false,276.0,3,p1_SOFTPLUS_VARIANCE,-1.0756373837021664
,MomentMatch,,FKL,false,,4.0,8,exec_18,4,false,564.0,0,p0_MEAN,-0.37633034902575524
,MomentMatch,,FKL,false,,4.0,8,exec_18,4,false,564.0,1,p0_SOFTPLUS_VARIANCE,-3.88727961132723
,MomentMatch,,FKL,false,,4.0,8,exec_18,4,false,564.0,2,p1_MEAN,3.1932858906562065
,MomentMatch,,FKL,false,,4.0,8,exec_18,4,false,564.0,3,p1_SOFTPLUS_VARIANCE,-1.2685416667203127
,MomentMatch,,FKL,false,,4.0,8,exec_18,5,false,1152.0,0,p0_MEAN,-0.3808823180678227
,MomentMatch,,FKL,false,,4.0,8,exec_18,5,false,1152.0,1,p0_SOFTPLUS_VARIANCE,-3.7297653977352723
,MomentMatch,,FKL,false,,4.0,8,exec_18,5,false,1152.0,2,p1_MEAN,3.100594898867432
,MomentMatch,,FKL,false,,4.0,8,exec_18,5,false,1152.0,3,p1_SOFTPLUS_VARIANCE,-1.440910656069724
,MomentMatch,,FKL,false,,4.0,8,exec_18,6,false,2328.0,0,p0_MEAN,-0.38182643984507125
,MomentMatch,,FKL,false,,4.0,8,exec_18,6,false,2328.0,1,p0_SOFTPLUS_VARIANCE,-3.627730139722553
,MomentMatch,,FKL,false,,4.0,8,exec_18,6,false,2328.0,2,p1_MEAN,3.114653260315271
,MomentMatch,,FKL,false,,4.0,8,exec_18,6,false,2328.0,3,p1_SOFTPLUS_VARIANCE,-1.3578529346165882
,MomentMatch,,FKL,false,,4.0,8,exec_18,7,false,4668.0,0,p0_MEAN,-0.3883217369680561
,MomentMatch,,FKL,false,,4.0,8,exec_18,7,false,4668.0,1,p0_SOFTPLUS_VARIANCE,-3.6220463903981166
,MomentMatch,,FKL,false,,4.0,8,exec_18,7,false,4668.0,2,p1_MEAN,3.088651351355619
,MomentMatch,,FKL,false,,4.0,8,exec_18,7,false,4668.0,3,p1_SOFTPLUS_VARIANCE,-1.3011340324854659
,MomentMatch,,FKL,false,,4.0,8,exec_18,8,false,9360.0,0,p0_MEAN,-0.3625367875144918
,MomentMatch,,FKL,false,,4.0,8,exec_18,8,false,9360.0,1,p0_SOFTPLUS_VARIANCE,-3.5029737464923114
,MomentMatch,,FKL,false,,4.0,8,exec_18,8,false,9360.0,2,p1_MEAN,3.1450582442344395
,MomentMatch,,FKL,false,,4.0,8,exec_18,8,false,9360.0,3,p1_SOFTPLUS_VARIANCE,-1.1904851241876133
,MomentMatch,,FKL,false,,4.0,8,exec_18,9,false,18732.0,0,p0_MEAN,-0.3678514671828973
,MomentMatch,,FKL,false,,4.0,8,exec_18,9,false,18732.0,1,p0_SOFTPLUS_VARIANCE,-3.638646654380735
,MomentMatch,,FKL,false,,4.0,8,exec_18,9,false,18732.0,2,p1_MEAN,3.131579215588786
,MomentMatch,,FKL,false,,4.0,8,exec_18,9,false,18732.0,3,p1_SOFTPLUS_VARIANCE,-1.3026323330106055
,MomentMatch,,FKL,false,,4.0,8,exec_18,10,false,37488.0,0,p0_MEAN,-0.36417974480999915
,MomentMatch,,FKL,false,,4.0,8,exec_18,10,false,37488.0,1,p0_SOFTPLUS_VARIANCE,-3.6251978246877394
,MomentMatch,,FKL,false,,4.0,8,exec_18,10,false,37488.0,2,p1_MEAN,3.138135375871764
,MomentMatch,,FKL,false,,4.0,8,exec_18,10,false,37488.0,3,p1_SOFTPLUS_VARIANCE,-1.3067253053092975
,MomentMatch,,FKL,false,,4.0,8,exec_18,11,false,75000.0,0,p0_MEAN,-0.37154927822428535
,MomentMatch,,FKL,false,,4.0,8,exec_18,11,false,75000.0,1,p0_SOFTPLUS_VARIANCE,-3.6425738635176588
,MomentMatch,,FKL,false,,4.0,8,exec_18,11,false,75000.0,2,p1_MEAN,3.127748980803344
,MomentMatch,,FKL,false,,4.0,8,exec_18,11,false,75000.0,3,p1_SOFTPLUS_VARIANCE,-1.3326886384158194
,MomentMatch,,FKL,false,,4.0,8,exec_18,12,true,150012.0,0,p0_MEAN,-0.3662540127427471
,MomentMatch,,FKL,false,,4.0,8,exec_18,12,true,150012.0,1,p0_SOFTPLUS_VARIANCE,-3.6218366376260285
,MomentMatch,,FKL,false,,4.0,8,exec_18,12,true,150012.0,2,p1_MEAN,3.138764594481424
,MomentMatch,,FKL,false,,4.0,8,exec_18,12,true,150012.0,3,p1_SOFTPLUS_VARIANCE,-1.2996112751598836
,MomentMatch,,FKL,false,,4.0,8,exec_18,13,false,300012.0,0,p0_MEAN,-0.3669008004088337
,MomentMatch,,FKL,false,,4.0,8,exec_18,13,false,300012.0,1,p0_SOFTPLUS_VARIANCE,-3.6284701899790535
,MomentMatch,,FKL,false,,4.0,8,exec_18,13,false,300012.0,2,p1_MEAN,3.139442439319621
,MomentMatch,,FKL,false,,4.0,8,exec_18,13,false,300012.0,3,p1_SOFTPLUS_VARIANCE,-1.2964963909851817
,MomentMatch,,FKL,false,,4.0,6,exec_19,2,false,132.0,0,p0_MEAN,-0.3667703789832839
,MomentMatch,,FKL,false,,4.0,6,exec_19,2,false,132.0,1,p0_SOFTPLUS_VARIANCE,-4.133893698495064
,MomentMatch,,FKL,false,,4.0,6,exec_19,2,false,132.0,2,p1_MEAN,3.0637325860184745
,MomentMatch,,FKL,false,,4.0,6,exec_19,2,false,132.0,3,p1_SOFTPLUS_VARIANCE,-2.427196120544276
,MomentMatch,,FKL,false,,4.0,6,exec_19,3,false,276.0,0,p0_MEAN,-0.4744980031417505
,MomentMatch,,FKL,false,,4.0,6,exec_19,3,false,276.0,1,p0_SOFTPLUS_VARIANCE,-3.8151800061342445
,MomentMatch,,FKL,false,,4.0,6,exec_19,3,false,276.0,2,p1_MEAN,2.8149903652246864
,MomentMatch,,FKL,false,,4.0,6,exec_19,3,false,276.0,3,p1_SOFTPLUS_VARIANCE,-1.5746651802013685
,MomentMatch,,FKL,false,,4.0,6,exec_19,4,false,564.0,0,p0_MEAN,-0.3704562596937662
,MomentMatch,,FKL,false,,4.0,6,exec_19,4,false,564.0,1,p0_SOFTPLUS_VARIANCE,-3.8275844963385417
,MomentMatch,,FKL,false,,4.0,6,exec_19,4,false,564.0,2,p1_MEAN,3.1599207401227396
,MomentMatch,,FKL,false,,4.0,6,exec_19,4,false,564.0,3,p1_SOFTPLUS_VARIANCE,-1.012125692017951
,MomentMatch,,FKL,false,,4.0,6,exec_19,5,false,1152.0,0,p0_MEAN,-0.3493107045737198
,MomentMatch,,FKL,false,,4.0,6,exec_19,5,false,1152.0,1,p0_SOFTPLUS_VARIANCE,-3.3668853954661038
,MomentMatch,,FKL,false,,4.0,6,exec_19,5,false,1152.0,2,p1_MEAN,3.191823314239454
,MomentMatch,,FKL,false,,4.0,6,exec_19,5,false,1152.0,3,p1_SOFTPLUS_VARIANCE,-1.0356937432001552
,MomentMatch,,FKL,false,,4.0,6,exec_19,6,false,2328.0,0,p0_MEAN,-0.37821092072690976
,MomentMatch,,FKL,false,,4.0,6,exec_19,6,false,2328.0,1,p0_SOFTPLUS_VARIANCE,-3.67196103528073
,MomentMatch,,FKL,false,,4.0,6,exec_19,6,false,2328.0,2,p1_MEAN,3.074638560781746
,MomentMatch,,FKL,false,,4.0,6,exec_19,6,false,2328.0,3,p1_SOFTPLUS_VARIANCE,-1.335461707063467
,MomentMatch,,FKL,false,,4.0,6,exec_19,7,false,4668.0,0,p0_MEAN,-0.3624768345646572
,MomentMatch,,FKL,false,,4.0,6,exec_19,7,false,4668.0,1,p0_SOFTPLUS_VARIANCE,-3.695241704157109
,MomentMatch,,FKL,false,,4.0,6,exec_19,7,false,4668.0,2,p1_MEAN,3.1617952549097246
,MomentMatch,,FKL,false,,4.0,6,exec_19,7,false,4668.0,3,p1_SOFTPLUS_VARIANCE,-1.3446265953665797
,MomentMatch,,FKL,false,,4.0,6,exec_19,8,false,9360.0,0,p0_MEAN,-0.3731207435036388
,MomentMatch,,FKL,false,,4.0,6,exec_19,8,false,9360.0,1,p0_SOFTPLUS_VARIANCE,-3.500033159355059
,MomentMatch,,FKL,false,,4.0,6,exec_19,8,false,9360.0,2,p1_MEAN,3.118692944140567
,MomentMatch,,FKL,false,,4.0,6,exec_19,8,false,9360.0,3,p1_SOFTPLUS_VARIANCE,-1.1899691358896147
,MomentMatch,,FKL,false,,4.0,6,exec_19,9,false,18732.0,0,p0_MEAN,-0.37005508226337797
,MomentMatch,,FKL,false,,4.0,6,exec_19,9,false,18732.0,1,p0_SOFTPLUS_VARIANCE,-3.589074653537271
,MomentMatch,,FKL,false,,4.0,6,exec_19,9,false,18732.0,2,p1_MEAN,3.1280457396432424
,MomentMatch,,FKL,false,,4.0,6,exec_19,9,false,18732.0,3,p1_SOFTPLUS_VARIANCE,-1.2677785062463647
,MomentMatch,,FKL,false,,4.0,6,exec_19,10,false,37488.0,0,p0_MEAN,-0.37512956987257573
,MomentMatch,,FKL,false,,4.0,6,exec_19,10,false,37488.0,1,p0_SOFTPLUS_VARIANCE,-3.6048080113553764
,MomentMatch,,FKL,false,,4.0,6,exec_19,10,false,37488.0,2,p1_MEAN,3.124169104541835
,MomentMatch,,FKL,false,,4.0,6,exec_19,10,false,37488.0,3,p1_SOFTPLUS_VARIANCE,-1.2720691104266912
,MomentMatch,,FKL,false,,4.0,6,exec_19,11,false,75000.0,0,p0_MEAN,-0.3708378081331502
,MomentMatch,,FKL,false,,4.0,6,exec_19,11,false,75000.0,1,p0_SOFTPLUS_VARIANCE,-3.657938073231413
,MomentMatch,,FKL,false,,4.0,6,exec_19,11,false,75000.0,2,p1_MEAN,3.132128731961198
,MomentMatch,,FKL,false,,4.0,6,exec_19,11,false,75000.0,3,p1_SOFTPLUS_VARIANCE,-1.344373608457224
,MomentMatch,,FKL,false,,4.0,6,exec_19,12,true,150012.0,0,p0_MEAN,-0.3698027485316334
,MomentMatch,,FKL,false,,4.0,6,exec_19,12,true,150012.0,1,p0_SOFTPLUS_VARIANCE,-3.605327069673043
,MomentMatch,,FKL,false,,4.0,6,exec_19,12,true,150012.0,2,p1_MEAN,3.128107534679792
,MomentMatch,,FKL,false,,4.0,6,exec_19,12,true,150012.0,3,p1_SOFTPLUS_VARIANCE,-1.282037688571193
,MomentMatch,,FKL,false,,4.0,6,exec_19,13,false,300012.0,0,p0_MEAN,-0.3678002947878425
,MomentMatch,,FKL,false,,4.0,6,exec_19,13,false,300012.0,1,p0_SOFTPLUS_VARIANCE,-3.6248569182899306
,MomentMatch,,FKL,false,,4.0,6,exec_19,13,false,300012.0,2,p1_MEAN,3.132486977740412
,MomentMatch,,FKL,false,,4.0,6,exec_19,13,false,300012.0,3,p1_SOFTPLUS_VARIANCE,-1.317283372747736
,MomentMatch,,FKL,true,,4.0,4,exec_2,1,false,120.0,0,p0_MEAN,-0.5104040051894759
,MomentMatch,,FKL,true,,4.0,4,exec_2,1,false,120.0,1,p0_SOFTPLUS_VARIANCE,-4.283654230076906
,MomentMatch,,FKL,true,,4.0,4,exec_2,1,false,120.0,2,p1_MEAN,2.869900861815859
,MomentMatch,,FKL,true,,4.0,4,exec_2,1,false,120.0,3,p1_SOFTPLUS_VARIANCE,-2.6766059117304994
,MomentMatch,,FKL,true,,4.0,4,exec_2,2,false,264.0,0,p0_MEAN,-0.41522898197526814
,MomentMatch,,FKL,true,,4.0,4,exec_2,2,false,264.0,1,p0_SOFTPLUS_VARIANCE,-5.006229509436601
,MomentMatch,,FKL,true,,4.0,4,exec_2,2,false,264.0,2,p1_MEAN,2.9763736445394557
,MomentMatch,,FKL,true,,4.0,4,exec_2,2,false,264.0,3,p1_SOFTPLUS_VARIANCE,-2.8824181705174623
,MomentMatch,,FKL,true,,4.0,4,exec_2,3,false,552.0,0,p0_MEAN,-0.3827618387059147
,MomentMatch,,FKL,true,,4.0,4,exec_2,3,false,552.0,1,p0_SOFTPLUS_VARIANCE,-3.5358772566244685
,MomentMatch,,FKL,true,,4.0,4,exec_2,3,false,552.0,2,p1_MEAN,2.9821941992809524
,MomentMatch,,FKL,true,,4.0,4,exec_2,3,false,552.0,3,p1_SOFTPLUS_VARIANCE,-1.5943300071188535
,MomentMatch,,FKL,true,,4.0,4,exec_2,4,false,1128.0,0,p0_MEAN,-0.3581101989902416
,MomentMatch,,FKL,true,,4.0,4,exec_2,4,false,1128.0,1,p0_SOFTPLUS_VARIANCE,-3.7831172780950877
,MomentMatch,,FKL,true,,4.0,4,exec_2,4,false,1128.0,2,p1_MEAN,3.159293753675318
,MomentMatch,,FKL,true,,4.0,4,exec_2,4,false,1128.0,3,p1_SOFTPLUS_VARIANCE,-1.3894271324448235
,MomentMatch,,FKL,true,,4.0,4,exec_2,5,false,2304.0,0,p0_MEAN,-0.3691214677042795
,MomentMatch,,FKL,true,,4.0,4,exec_2,5,false,2304.0,1,p0_SOFTPLUS_VARIANCE,-3.558619919962023
,MomentMatch,,FKL,true,,4.0,4,exec_2,5,false,2304.0,2,p1_MEAN,3.1634814659166945
,MomentMatch,,FKL,true,,4.0,4,exec_2,5,false,2304.0,3,p1_SOFTPLUS_VARIANCE,-1.0513733477394962
,MomentMatch,,FKL,true,,4.0,4,exec_2,6,false,4656.0,0,p0_MEAN,-0.3838856349348439
,MomentMatch,,FKL,true,,4.0,4,exec_2,6,false,4656.0,1,p0_SOFTPLUS_VARIANCE,-3.5502484096880482
,MomentMatch,,FKL,true,,4.0,4,exec_2,6,false,4656.0,2,p1_MEAN,3.0919291496745602
,MomentMatch,,FKL,true,,4.0,4,exec_2,6,false,4656.0,3,p1_SOFTPLUS_VARIANCE,-1.281440621466874
,MomentMatch,,FKL,true,,4.0,4,exec_2,7,false,9336.0,0,p0_MEAN,-0.35452977894178583
,MomentMatch,,FKL,true,,4.0,4,exec_2,7,false,9336.0,1,p0_SOFTPLUS_VARIANCE,-3.5137138323245156
,MomentMatch,,FKL,true,,4.0,4,exec_2,7,false,9336.0,2,p1_MEAN,3.1774062816669657
,MomentMatch,,FKL,true,,4.0,4,exec_2,7,false,9336.0,3,p1_SOFTPLUS_VARIANCE,-1.187474470639981
,MomentMatch,,FKL,true,,4.0,4,exec_2,8,false,18720.0,0,p0_MEAN,-0.3758080296355355
,MomentMatch,,FKL,true,,4.0,4,exec_2,8,false,18720.0,1,p0_SOFTPLUS_VARIANCE,-3.654893206712331
,MomentMatch,,FKL,true,,4.0,4,exec_2,8,false,18720.0,2,p1_MEAN,3.1054116073624174
,MomentMatch,,FKL,true,,4.0,4,exec_2,8,false,18720.0,3,p1_SOFTPLUS_VARIANCE,-1.3358694680363674
,MomentMatch,,FKL,true,,4.0,4,exec_2,9,false,37464.0,0,p0_MEAN,-0.3576215342481536
,MomentMatch,,FKL,true,,4.0,4,exec_2,9,false,37464.0,1,p0_SOFTPLUS_VARIANCE,-3.5977070115542213
,MomentMatch,,FKL,true,,4.0,4,exec_2,9,false,37464.0,2,p1_MEAN,3.1674464079712936
,MomentMatch,,FKL,true,,4.0,4,exec_2,9,false,37464.0,3,p1_SOFTPLUS_VARIANCE,-1.2950186128953274
,MomentMatch,,FKL,true,,4.0,4,exec_2,10,false,74976.0,0,p0_MEAN,-0.37275279351307905
,MomentMatch,,FKL,true,,4.0,4,exec_2,10,false,74976.0,1,p0_SOFTPLUS_VARIANCE,-3.613579379029833
,MomentMatch,,FKL,true,,4.0,4,exec_2,10,false,74976.0,2,p1_MEAN,3.1132966258525303
,MomentMatch,,FKL,true,,4.0,4,exec_2,10,false,74976.0,3,p1_SOFTPLUS_VARIANCE,-1.3079443201707706
,MomentMatch,,FKL,true,,4.0,4,exec_2,11,false,150000.0,0,p0_MEAN,-0.3617798133040163
,MomentMatch,,FKL,true,,4.0,4,exec_2,11,false,150000.0,1,p0_SOFTPLUS_VARIANCE,-3.6213740398479985
,MomentMatch,,FKL,true,,4.0,4,exec_2,11,false,150000.0,2,p1_MEAN,3.149463171176676
,MomentMatch,,FKL,true,,4.0,4,exec_2,11,false,150000.0,3,p1_SOFTPLUS_VARIANCE,-1.2900692131011915
,MomentMatch,,FKL,true,,4.0,4,exec_2,12,true,300024.0,0,p0_MEAN,-0.36938070312274757
,MomentMatch,,FKL,true,,4.0,4,exec_2,12,true,300024.0,1,p0_SOFTPLUS_VARIANCE,-3.6406134107911505
,MomentMatch,,FKL,true,,4.0,4,exec_2,12,true,300024.0,2,p1_MEAN,3.1284864572949878
,MomentMatch,,FKL,true,,4.0,4,exec_2,12,true,300024.0,3,p1_SOFTPLUS_VARIANCE,-1.3263071866581946
,MomentMatch,,FKL,true,,4.0,4,exec_2,13,false,600024.0,0,p0_MEAN,-0.36890092904229854
,MomentMatch,,FKL,true,,4.0,4,exec_2,13,false,600024.0,1,p0_SOFTPLUS_VARIANCE,-3.6267826082890955
,MomentMatch,,FKL,true,,4.0,4,exec_2,13,false,600024.0,2,p1_MEAN,3.1320652581683057
,MomentMatch,,FKL,true,,4.0,4,exec_2,13,false,600024.0,3,p1_SOFTPLUS_VARIANCE,-1.3076750930819525
,MomentMatch,,FKL,false,,4.0,4,exec_20,2,false,132.0,0,p0_MEAN,-0.32673219762811256
,MomentMatch,,FKL,false,,4.0,4,exec_20,2,false,132.0,1,p0_SOFTPLUS_VARIANCE,-4.257533113100588
,MomentMatch,,FKL,false,,4.0,4,exec_20,2,false,132.0,2,p1_MEAN,3.2400523159842143
,MomentMatch,,FKL,false,,4.0,4,exec_20,2,false,132.0,3,p1_SOFTPLUS_VARIANCE,-1.7852697446403443
,MomentMatch,,FKL,false,,4.0,4,exec_20,3,false,276.0,0,p0_MEAN,-0.39818883599639676
,MomentMatch,,FKL,false,,4.0,4,exec_20,3,false,276.0,1,p0_SOFTPLUS_VARIANCE,-4.201566514587342
,MomentMatch,,FKL,false,,4.0,4,exec_20,3,false,276.0,2,p1_MEAN,3.06411220315105
,MomentMatch,,FKL,false,,4.0,4,exec_20,3,false,276.0,3,p1_SOFTPLUS_VARIANCE,-2.2616558979023655
,MomentMatch,,FKL,false,,4.0,4,exec_20,4,false,564.0,0,p0_MEAN,-0.38429643192015794
,MomentMatch,,FKL,false,,4.0,4,exec_20,4,false,564.0,1,p0_SOFTPLUS_VARIANCE,-3.696890623690199
,MomentMatch,,FKL,false,,4.0,4,exec_20,4,false,564.0,2,p1_MEAN,3.0761602994388735
,MomentMatch,,FKL,false,,4.0,4,exec_20,4,false,564.0,3,p1_SOFTPLUS_VARIANCE,-1.5187172729554186
,MomentMatch,,FKL,false,,4.0,4,exec_20,5,false,1152.0,0,p0_MEAN,-0.3780013514841767
,MomentMatch,,FKL,false,,4.0,4,exec_20,5,false,1152.0,1,p0_SOFTPLUS_VARIANCE,-3.895194633652794
,MomentMatch,,FKL,false,,4.0,4,exec_20,5,false,1152.0,2,p1_MEAN,3.0996799886084503
,MomentMatch,,FKL,false,,4.0,4,exec_20,5,false,1152.0,3,p1_SOFTPLUS_VARIANCE,-1.6919308004814708
,MomentMatch,,FKL,false,,4.0,4,exec_20,6,false,2328.0,0,p0_MEAN,-0.38134691636495416
,MomentMatch,,FKL,false,,4.0,4,exec_20,6,false,2328.0,1,p0_SOFTPLUS_VARIANCE,-3.822850667787694
,MomentMatch,,FKL,false,,4.0,4,exec_20,6,false,2328.0,2,p1_MEAN,3.105381050707742
,MomentMatch,,FKL,false,,4.0,4,exec_20,6,false,2328.0,3,p1_SOFTPLUS_VARIANCE,-1.6290680906385373
,MomentMatch,,FKL,false,,4.0,4,exec_20,7,false,4668.0,0,p0_MEAN,-0.3727363154167861
,MomentMatch,,FKL,false,,4.0,4,exec_20,7,false,4668.0,1,p0_SOFTPLUS_VARIANCE,-3.674905627487893
,MomentMatch,,FKL,false,,4.0,4,exec_20,7,false,4668.0,2,p1_MEAN,3.1253910256599102
,MomentMatch,,FKL,false,,4.0,4,exec_20,7,false,4668.0,3,p1_SOFTPLUS_VARIANCE,-1.4323019593497417
,MomentMatch,,FKL,false,,4.0,4,exec_20,8,false,9360.0,0,p0_MEAN,-0.3755547104279822
,MomentMatch,,FKL,false,,4.0,4,exec_20,8,false,9360.0,1,p0_SOFTPLUS_VARIANCE,-3.705138764251148
,MomentMatch,,FKL,false,,4.0,4,exec_20,8,false,9360.0,2,p1_MEAN,3.1142454243835096
,MomentMatch,,FKL,false,,4.0,4,exec_20,8,false,9360.0,3,p1_SOFTPLUS_VARIANCE,-1.3397000466057134
,MomentMatch,,FKL,false,,4.0,4,exec_20,9,false,18732.0,0,p0_MEAN,-0.3705807948609602
,MomentMatch,,FKL,false,,4.0,4,exec_20,9,false,18732.0,1,p0_SOFTPLUS_VARIANCE,-3.676242154468999
,MomentMatch,,FKL,false,,4.0,4,exec_20,9,false,18732.0,2,p1_MEAN,3.129792350652099
,MomentMatch,,FKL,false,,4.0,4,exec_20,9,false,18732.0,3,p1_SOFTPLUS_VARIANCE,-1.3224824321372086
,MomentMatch,,FKL,false,,4.0,4,exec_20,10,false,37488.0,0,p0_MEAN,-0.3752512640113094
,MomentMatch,,FKL,false,,4.0,4,exec_20,10,false,37488.0,1,p0_SOFTPLUS_VARIANCE,-3.5652177296846337
,MomentMatch,,FKL,false,,4.0,4,exec_20,10,false,37488.0,2,p1_MEAN,3.1168273588347506
,MomentMatch,,FKL,false,,4.0,4,exec_20,10,false,37488.0,3,p1_SOFTPLUS_VARIANCE,-1.2466384220264357
,MomentMatch,,FKL,false,,4.0,4,exec_20,11,false,75000.0,0,p0_MEAN,-0.37100587634118637
,MomentMatch,,FKL,false,,4.0,4,exec_20,11,false,75000.0,1,p0_SOFTPLUS_VARIANCE,-3.610928485196798
,MomentMatch,,FKL,false,,4.0,4,exec_20,11,false,75000.0,2,p1_MEAN,3.1272275248376564
,MomentMatch,,FKL,false,,4.0,4,exec_20,11,false,75000.0,3,p1_SOFTPLUS_VARIANCE,-1.2878972801724862
,MomentMatch,,FKL,false,,4.0,4,exec_20,12,true,150012.0,0,p0_MEAN,-0.3685442346928172
,MomentMatch,,FKL,false,,4.0,4,exec_20,12,true,150012.0,1,p0_SOFTPLUS_VARIANCE,-3.6249502488816896
,MomentMatch,,FKL,false,,4.0,4,exec_20,12,true,150012.0,2,p1_MEAN,3.13615321234424
,MomentMatch,,FKL,false,,4.0,4,exec_20,12,true,150012.0,3,p1_SOFTPLUS_VARIANCE,-1.3019348259400803
,MomentMatch,,FKL,false,,4.0,4,exec_20,13,false,300012.0,0,p0_MEAN,-0.36876773907866556
,MomentMatch,,FKL,false,,4.0,4,exec_20,13,false,300012.0,1,p0_SOFTPLUS_VARIANCE,-3.6351486198543745
,MomentMatch,,FKL,false,,4.0,4,exec_20,13,false,300012.0,2,p1_MEAN,3.130719472037831
,MomentMatch,,FKL,false,,4.0,4,exec_20,13,false,300012.0,3,p1_SOFTPLUS_VARIANCE,-1.3229358871785006
,MomentMatch,,FKL,true,,4.0,1,exec_3,1,false,120.0,0,p0_MEAN,-0.3988619722603007
,MomentMatch,,FKL,true,,4.0,1,exec_3,1,false,120.0,1,p0_SOFTPLUS_VARIANCE,-4.769194774125082
,MomentMatch,,FKL,true,,4.0,1,exec_3,1,false,120.0,2,p1_MEAN,3.163717380941429
,MomentMatch,,FKL,true,,4.0,1,exec_3,1,false,120.0,3,p1_SOFTPLUS_VARIANCE,-2.4221767170249517
,MomentMatch,,FKL,true,,4.0,1,exec_3,2,false,264.0,0,p0_MEAN,-0.40668114017556234
,MomentMatch,,FKL,true,,4.0,1,exec_3,2,false,264.0,1,p0_SOFTPLUS_VARIANCE,-4.402943191050802
,MomentMatch,,FKL,true,,4.0,1,exec_3,2,false,264.0,2,p1_MEAN,2.9986825397358845
,MomentMatch,,FKL,true,,4.0,1,exec_3,2,false,264.0,3,p1_SOFTPLUS_VARIANCE,-2.109136958826917
,MomentMatch,,FKL,true,,4.0,1,exec_3,3,false,552.0,0,p0_MEAN,-0.38681500715173545
,MomentMatch,,FKL,true,,4.0,1,exec_3,3,false,552.0,1,p0_SOFTPLUS_VARIANCE,-4.231438713787043
,MomentMatch,,FKL,true,,4.0,1,exec_3,3,false,552.0,2,p1_MEAN,3.1041434422440415
,MomentMatch,,FKL,true,,4.0,1,exec_3,3,false,552.0,3,p1_SOFTPLUS_VARIANCE,-2.3078447734248444
,MomentMatch,,FKL,true,,4.0,1,exec_3,4,false,1128.0,0,p0_MEAN,-0.36596415418104034
,MomentMatch,,FKL,true,,4.0,1,exec_3,4,false,1128.0,1,p0_SOFTPLUS_VARIANCE,-3.6316779704805597
,MomentMatch,,FKL,true,,4.0,1,exec_3,4,false,1128.0,2,p1_MEAN,3.10597181728008
,MomentMatch,,FKL,true,,4.0,1,exec_3,4,false,1128.0,3,p1_SOFTPLUS_VARIANCE,-1.6409468208438618
,MomentMatch,,FKL,true,,4.0,1,exec_3,5,false,2304.0,0,p0_MEAN,-0.34667107821476345
,MomentMatch,,FKL,true,,4.0,1,exec_3,5,false,2304.0,1,p0_SOFTPLUS_VARIANCE,-3.682881538136576
,MomentMatch,,FKL,true,,4.0,1,exec_3,5,false,2304.0,2,p1_MEAN,3.1990197256196757
,MomentMatch,,FKL,true,,4.0,1,exec_3,5,false,2304.0,3,p1_SOFTPLUS_VARIANCE,-1.435981268506223
,MomentMatch,,FKL,true,,4.0,1,exec_3,6,false,4656.0,0,p0_MEAN,-0.369051153426206
,MomentMatch,,FKL,true,,4.0,1,exec_3,6,false,4656.0,1,p0_SOFTPLUS_VARIANCE,-3.60356030562248
,MomentMatch,,FKL,true,,4.0,1,exec_3,6,false,4656.0,2,p1_MEAN,3.120538800423378
,MomentMatch,,FKL,true,,4.0,1,exec_3,6,false,4656.0,3,p1_SOFTPLUS_VARIANCE,-1.3246827069271354
,MomentMatch,,FKL,true,,4.0,1,exec_3,7,false,9336.0,0,p0_MEAN,-0.3578428461712594
,MomentMatch,,FKL,true,,4.0,1,exec_3,7,false,9336.0,1,p0_SOFTPLUS_VARIANCE,-3.537988709305514
,MomentMatch,,FKL,true,,4.0,1,exec_3,7,false,9336.0,2,p1_MEAN,3.1691779205465673
,MomentMatch,,FKL,true,,4.0,1,exec_3,7,false,9336.0,3,p1_SOFTPLUS_VARIANCE,-1.076691710030295
,MomentMatch,,FKL,true,,4.0,1,exec_3,8,false,18720.0,0,p0_MEAN,-0.3804224409863123
,MomentMatch,,FKL,true,,4.0,1,exec_3,8,false,18720.0,1,p0_SOFTPLUS_VARIANCE,-3.6269674129637948
,MomentMatch,,FKL,true,,4.0,1,exec_3,8,false,18720.0,2,p1_MEAN,3.105338169912194
,MomentMatch,,FKL,true,,4.0,1,exec_3,8,false,18720.0,3,p1_SOFTPLUS_VARIANCE,-1.2909117232585958
,MomentMatch,,FKL,true,,4.0,1,exec_3,9,false,37464.0,0,p0_MEAN,-0.3754779107387257
,MomentMatch,,FKL,true,,4.0,1,exec_3,9,false,37464.0,1,p0_SOFTPLUS_VARIANCE,-3.6420497177143902
,MomentMatch,,FKL,true,,4.0,1,exec_3,9,false,37464.0,2,p1_MEAN,3.1107499927295525
,MomentMatch,,FKL,true,,4.0,1,exec_3,9,false,37464.0,3,p1_SOFTPLUS_VARIANCE,-1.364298135104733
,MomentMatch,,FKL,true,,4.0,1,exec_3,10,false,74976.0,0,p0_MEAN,-0.3765123575625572
,MomentMatch,,FKL,true,,4.0,1,exec_3,10,false,74976.0,1,p0_SOFTPLUS_VARIANCE,-3.6291458991075523
,MomentMatch,,FKL,true,,4.0,1,exec_3,10,false,74976.0,2,p1_MEAN,3.110411592258431
