round,isAdapt,beta,value
2,true,0.16,28.550006572841145
2,true,0.17,29.103943765006683
2,true,0.18,29.23261472637235
2,true,0.19,29.393257369826276
2,true,0.2,29.60172516485189
2,true,0.21,29.770739204765157
2,true,0.22,30.063916232205408
2,true,0.23,30.566634986532936
2,true,0.24,30.77025720724878
2,true,0.25,30.900245157702948
2,true,0.26,30.993460649702286
2,true,0.27,31.186753192267908
2,true,0.28,31.43816928336948
2,true,0.29,31.558948222882385
2,true,0.3,31.616082459482037
2,true,0.31,31.747712611166214
2,true,0.32,32.15164383390226
2,true,0.33,32.49499587897657
2,true,0.34,32.77029524495989
2,true,0.35,32.92381983439748
2,true,0.36,32.935769117081406
2,true,0.37,33.343485290630625
2,true,0.38,33.420648325063965
2,true,0.39,33.60812804919176
2,true,0.4,33.84094443929336
2,true,0.41,34.06058636283947
2,true,0.42,34.18717372066217
2,true,0.43,34.21115895970867
2,true,0.44,34.23499598090024
2,true,0.45,34.35106287834621
2,true,0.46,34.55817387986538
2,true,0.47,34.7721874745259
2,true,0.48,34.85667012096133
2,true,0.49,34.9714636597904
2,true,0.5,35.043087478680995
2,true,0.51,35.097872081449566
2,true,0.52,35.157204890959214
2,true,0.53,35.22582126160686
2,true,0.54,35.30016656097081
2,true,0.55,35.37906627459527
2,true,0.56,35.461345888024404
2,true,0.57,35.54583088680243
2,true,0.58,35.63134675647354
2,true,0.59,35.712579478239064
2,true,0.6,35.80456388936949
2,true,0.61,35.9705991790797
2,true,0.62,36.15791855835079
2,true,0.63,36.24947434120801
2,true,0.64,36.31156732557962
2,true,0.65,36.36496847648732
2,true,0.66,36.419258733431164
2,true,0.67,36.46167062335135
2,true,0.68,36.492757364527066
2,true,0.69,36.51939998355813
2,true,0.7,36.54253058738173
2,true,0.71,36.562648015302656
2,true,0.72,36.580251106625774
2,true,0.73,36.59583870065589
2,true,0.74,36.609909636697815
2,true,0.75,36.62296275405638
2,true,0.76,36.63257975495638
2,true,0.77,36.65064199130106
2,true,0.78,36.757993021895686
2,true,0.79,36.85049053743751
2,true,0.8,36.91558127637829
2,true,0.81,37.028206699466914
2,true,0.82,37.15173452062074
2,true,0.83,37.27565775771054
2,true,0.84,37.35171516819383
2,true,0.85,37.352129651119206
2,true,0.86,37.35212996573131
2,true,0.87,37.352131506374214
2,true,0.88,37.35213525741847
2,true,0.89,37.354142159304686
2,true,0.9,37.382849986351985
2,true,0.91,37.432227191333126
2,true,0.92,37.50071954266768
2,true,0.93,37.57932524458389
2,true,0.94,37.64889710108602
2,true,0.95,37.70586934167993
2,true,0.96,37.75921674073432
2,true,0.97,37.81811440796843
2,true,0.98,37.891737453101555
2,true,0.99,37.98854383861241
3,true,0.01,19.793294898370476
3,true,0.02,24.989297768166047
3,true,0.03,28.09186102745142
3,true,0.04,29.86177975927248
3,true,0.05,31.906755619580018
3,true,0.06,33.20596842327035
3,true,0.07,34.21937577732645
3,true,0.08,35.06123982214823
3,true,0.09,35.68456840207941
