round,isAdapt,beta,value
2,true,0.41,18.096100211730004
2,true,0.42,18.63276009703509
2,true,0.43,18.063860112082693
2,true,0.44,16.389400256872477
2,true,0.45,13.60938053140535
2,true,0.46,7.509995295290537
2,true,0.47,5.999655455012089
2,true,0.48,5.968018556704465
2,true,0.49,5.355058053875837
2,true,0.5,11.87615685222454
2,true,0.51,13.110497066447124
2,true,0.52,10.704764888285716
2,true,0.53,8.522823018859413
2,true,0.54,7.07904857410108
2,true,0.55,6.373441554011151
2,true,0.56,6.406001958588945
2,true,0.57,7.045967403850142
2,true,0.58,7.565830417869904
2,true,0.59,7.880183304907803
2,true,0.6,7.989026064963753
2,true,0.61,7.892358698037526
2,true,0.62,7.590181204129692
2,true,0.63,7.082493583239398
2,true,0.64,6.369295835367382
2,true,0.65,5.45058796051336
2,true,0.66,4.326369958677162
2,true,0.67,2.9966418298590725
2,true,0.68,1.4614035740590907
2,true,0.69,0.2970119285303099
2,true,0.7,0.1105024674930064
2,true,0.71,1.817113607272404
2,true,0.72,21.84863088495331
2,true,0.73,20.56670177000342
2,true,0.74,3.071661840294837E-4
2,true,0.75,8.991271841704702
2,true,0.76,19.87928933678495
2,true,0.77,13.196098666325497
2,true,0.78,13.365633591190658
2,true,0.79,13.21663277578341
2,true,0.8,12.749096220104093
2,true,0.81,11.963023924152253
2,true,0.82,10.858415887928004
2,true,0.83,9.435272111431232
2,true,0.84,7.693592594662391
2,true,0.85,1.392310117780653
2,true,0.86,10.322654748357309
2,true,0.87,3.158184319521297
2,true,0.88,1.5280674122066102
2,true,0.89,3.0203310799730616
2,true,0.9,4.5091283273809495
2,true,0.91,0.0802442696701462
2,true,0.92,5.795177532506841
2,true,0.93,3.2538511643761012
2,true,0.94,10.76356141739143
2,true,0.95,15.582153688739254
2,true,0.96,9.456237574542229
2,true,0.97,18.306297036473552
2,true,0.98,6.104387343853432
2,true,0.99,179.42961250666667
3,true,0.01,787.1877612365788
3,true,0.02,319.06020604585865
3,true,0.03,130.85890779766487
3,true,0.04,128.1874037427915
3,true,0.05,71.84995159636674
3,true,0.06,152.86716599191186
3,true,0.07,68.25142877618055
3,true,0.08,132.38901209126198
3,true,0.09,42.96209816136252
3,true,0.1,38.38895591491928
3,true,0.11,48.510501311413464
3,true,0.12,79.1483242240538
3,true,0.13,61.039584173220646
3,true,0.14,57.640574053818455
3,true,0.15,54.59996755961765
3,true,0.16,33.52913527724195
3,true,0.17,38.65719356648333
3,true,0.18,28.42915537520159
3,true,0.19,20.858283909239844
3,true,0.2,19.362288918370268
3,true,0.21,23.86840959665389
3,true,0.22,27.773674046773067
3,true,0.23,26.90516963383925
3,true,0.24,21.262896357852583
3,true,0.25,5.632470410162568
3,true,0.26,15.172460938870245
3,true,0.27,34.26713495786589
3,true,0.28,19.213418182055193
3,true,0.29,15.651922907773042
3,true,0.3,15.457725316464689
3,true,0.31,14.68412501264038
3,true,0.32,6.904119068641194
3,true,0.33,17.570395514021584
3,true,0.34,12.252406740220067
3,true,0.35,16.3437329348028
3,true,0.36,26.756547304667038
3,true,0.37,18.6994461122423
3,true,0.38,15.526000047553225
3,true,0.39,15.692911977175072
3,true,0.4,17.023260469508386
3,true,0.41,17.599579582120896
3,true,0.42,19.281036712562127
3,true,0.43,16.10904089647056
3,true,0.44,13.797412878190244
3,true,0.45,11.830190127299375
3,true,0.46,11.286290639053732
3,true,0.47,11.738757761992929
3,true,0.48,11.713028921053137
3,true,0.49,11.451020182222464
3,true,0.5,10.91889981353495
3,true,0.51,9.568968399154073
3,true,0.52,13.555516084576112
3,true,0.53,17.067632904662105
3,true,0.54,17.018815809452462
3,true,0.55,13.409064798945224
3,true,0.56,10.11492556283838
3,true,0.57,8.598873641619775
3,true,0.58,8.64178333073096
3,true,0.59,9.833662832897062
3,true,0.6,10.081084232397643
3,true,0.61,10.008786827798303
3,true,0.62,9.616770619099876
3,true,0.63,9.867712735890791
3,true,0.64,9.649004148735685
3,true,0.65,8.959912775317207
3,true,0.66,7.800438615635983
3,true,0.67,6.087664399238065
3,true,0.68,5.046653451754537
3,true,0.69,4.77619381395607
3,true,0.7,5.2762854858438
3,true,0.71,6.5469284674156825
3,true,0.72,8.588122758673677
3,true,0.73,11.514291316131903
3,true,0.74,12.751536036921152
3,true,0.75,12.188413033756206
3,true,0.76,9.713951471177097
3,true,0.77,7.8748098526784815
3,true,0.78,10.854028547133112
3,true,0.79,10.022028948144907
3,true,0.8,6.517503989091438
3,true,0.81,3.583539015354745
3,true,0.82,0.8235569617863803
3,true,0.83,0.413432979789377
3,true,0.84,1.565156623211692
3,true,0.85,3.972693154559238
3,true,0.86,5.976217084896916
3,true,0.87,7.432061656636051
3,true,0.88,8.340226869776643
3,true,0.89,8.700712724318805
3,true,0.9,8.513519220262282
3,true,0.91,9.692169562973504
3,true,0.92,10.459831542243364
3,true,0.93,10.759039819649388
3,true,0.94,10.58979439519112
3,true,0.95,10.303628056833986
3,true,0.96,10.334530447467841
3,true,0.97,10.220733002310453
3,true,0.98,10.174082451327195
3,true,0.99,69.11622904915203
4,true,0.01,1028.021772120277
4,true,0.02,167.30023796998648
4,true,0.03,336.1226311584651
4,true,0.04,138.09186493056404
4,true,0.05,147.9723286566641
4,true,0.06,131.3783050508482
4,true,0.07,119.27312168820558
4,true,0.08,95.04796206208266
4,true,0.09,98.03511834365054
4,true,0.1,71.82599405781093
4,true,0.11,74.03450429427721
4,true,0.12,44.508443787768556
4,true,0.13,65.8822399968808
4,true,0.14,47.55385973763259
4,true,0.15,42.64022993455728
4,true,0.16,61.64613210869993
4,true,0.17,32.249150360179556
4,true,0.18,18.874823662843482
4,true,0.19,28.87762541849861
4,true,0.2,35.068328029694385
4,true,0.21,31.278428494008494
4,true,0.22,35.86820132043118
4,true,0.23,39.376886876385015
4,true,0.24,20.52053971266605
4,true,0.25,18.92817670734439
4,true,0.26,35.50426733529548
4,true,0.27,34.12254413237815
4,true,0.28,21.125334931134603
4,true,0.29,19.349086428888313
4,true,0.3,16.759657868297836
4,true,0.31,15.429495102726605
4,true,0.32,13.469502141149405
4,true,0.33,14.037267591296313
4,true,0.34,17.174407155027666
4,true,0.35,20.431274801512245
4,true,0.36,18.897992368459086
4,true,0.37,18.036942929104953
4,true,0.38,20.895555823077757
4,true,0.39,21.114634751900667
4,true,0.4,13.850250204175836
4,true,0.41,8.10794936815546
4,true,0.42,18.231845510219046
4,true,0.43,25.181964636553403
4,true,0.44,18.68195492582521
4,true,0.45,14.39817675750055
4,true,0.46,12.596553553239573
4,true,0.47,13.045837714606607
4,true,0.48,12.922653319904384
4,true,0.49,11.83215432506995
4,true,0.5,9.775251566850443
4,true,0.51,6.056886242047312
4,true,0.52,6.226085682576922
4,true,0.53,10.548496081164103
4,true,0.54,14.74303393451919
4,true,0.55,13.374752481090582
4,true,0.56,12.10739049519998
4,true,0.57,11.505408601424733
4,true,0.58,10.892254069552564
4,true,0.59,10.053149433743243
4,true,0.6,8.288996644857889
4,true,0.61,8.425336630496986
4,true,0.62,10.462169390659938
4,true,0.63,14.174763508955493
4,true,0.64,16.278538004722805
4,true,0.65,15.964938726730225
4,true,0.66,13.23396567497798
4,true,0.67,10.828491887528571
4,true,0.68,9.591051748285508
4,true,0.69,8.55730259407028
4,true,0.7,7.727244424883111
4,true,0.71,7.100877240724117
4,true,0.72,6.67820104159307
4,true,0.73,4.752153692365937
4,true,0.74,3.887285692129808
4,true,0.75,4.905770768654293
4,true,0.76,5.494746943311156
4,true,0.77,5.943957077193318
4,true,0.78,6.744586405089649
4,true,0.79,7.861772219399825
4,true,0.8,8.78654458360046
4,true,0.81,9.453920719349298
4,true,0.82,9.863900626645318
4,true,0.83,10.016484305489485
4,true,0.84,9.91167175588123
4,true,0.85,9.549462977820554
4,true,0.86,8.929857971308081
4,true,0.87,8.052856736343301
4,true,0.88,6.580926661129297
4,true,0.89,5.592114085490039
4,true,0.9,5.51458694316625
4,true,0.91,6.348345234156341
4,true,0.92,8.159418599376522
4,true,0.93,8.728344393909083
4,true,0.94,7.449639039824433
4,true,0.95,4.06759267522466
4,true,0.96,3.97386814648371
4,true,0.97,11.635454328092237
4,true,0.98,27.052351220051946
4,true,0.99,94.55667222201191
5,true,0.01,686.8892443260083
5,true,0.02,280.426968176831
5,true,0.03,242.53787527185705
5,true,0.04,175.9766417615715
5,true,0.05,164.880093390002
5,true,0.06,133.7389373803344
5,true,0.07,77.91124771507748
5,true,0.08,75.7623507861681
5,true,0.09,75.06005585389357
5,true,0.1,71.84179774422591
5,true,0.11,58.517554361368866
5,true,0.12,72.91271726354898
5,true,0.13,45.339075684904856
5,true,0.14,55.47228826682476
5,true,0.15,44.61629659464552
5,true,0.16,51.33001652390885
5,true,0.17,42.784495162181884
5,true,0.18,32.13401487704732
5,true,0.19,30.23863768974934
5,true,0.2,37.44033343135743
5,true,0.21,22.76207197153599
5,true,0.22,36.1804528782377
5,true,0.23,39.98570166083027
5,true,0.24,27.786018019242874
5,true,0.25,23.167560230423533
5,true,0.26,23.01283303971104
5,true,0.27,30.059981147664985
5,true,0.28,20.92719825510062
5,true,0.29,15.441334333836494
5,true,0.3,18.218827380641528
5,true,0.31,18.863437051931214
5,true,0.32,18.971967109738216
5,true,0.33,19.687555227998928
5,true,0.34,18.916119185044863
5,true,0.35,15.64389448101474
5,true,0.36,14.791520040473188
5,true,0.37,18.811248818373315
5,true,0.38,19.076464540195502
5,true,0.39,16.244710339793528
5,true,0.4,14.548635990943694
5,true,0.41,12.062215219021198
5,true,0.42,8.609637172419752
5,true,0.43,11.491179079285189
5,true,0.44,14.834102906223052
5,true,0.45,14.897376654739162
5,true,0.46,15.563056497725029
5,true,0.47,15.227791068775332
5,true,0.48,13.7004030314001
5,true,0.49,12.665832741334043
5,true,0.5,12.057928018507937
5,true,0.51,11.876688862923857
5,true,0.52,12.122115274580608
5,true,0.53,11.60682867107107
5,true,0.54,11.81140388828635
5,true,0.55,12.883212003529707
5,true,0.56,14.311892013955003
5,true,0.57,14.869265161481053
5,true,0.58,14.50328450153961
5,true,0.59,14.078082028900667
5,true,0.6,13.960055763151786
5,true,0.61,13.568416103260688
5,true,0.62,12.903163049227942
5,true,0.63,11.62699178933326
5,true,0.64,10.934709987342103
5,true,0.65,11.546897558635521
5,true,0.66,12.199229633409232
5,true,0.67,11.7211388999267
5,true,0.68,10.112625358189831
5,true,0.69,8.7807321299872
5,true,0.7,8.017713717527158
5,true,0.71,7.8036445304501285
5,true,0.72,8.138524568757475
5,true,0.73,9.022353832449141
5,true,0.74,9.857056198077203
5,true,0.75,10.346346048202577
5,true,0.76,10.534217822957089
5,true,0.77,10.420671522339944
5,true,0.78,10.005707146351256
5,true,0.79,9.289324694991933
5,true,0.8,8.224843239012785
5,true,0.81,7.30848322681959
5,true,0.82,6.89406984827383
5,true,0.83,6.981603103377438
5,true,0.84,7.283404971803293
5,true,0.85,7.282470348318839
5,true,0.86,7.245161179867864
5,true,0.87,7.171477466451734
5,true,0.88,7.32519335505782
5,true,0.89,8.220847505198094
5,true,0.9,8.31208176180371
5,true,0.91,7.5988961248735905
5,true,0.92,6.081290594408529
5,true,0.93,3.7592651704070477
5,true,0.94,1.8352312290036252
5,true,0.95,3.075932918585295
5,true,0.96,7.482994727729192
5,true,0.97,15.05641665643293
5,true,0.98,94.98842611612326
5,true,0.99,11.670781943758811
6,true,0.01,79.47938675349633
6,true,0.02,29.306831181434973
6,true,0.03,14.80026208818208
6,true,0.04,27.61486512389729
6,true,0.05,29.639128883692422
6,true,0.06,22.131586264287307
6,true,0.07,15.159960884756174
6,true,0.08,11.617017403304885
6,true,0.09,3.9954886777498473
6,true,0.1,18.02636366732338
6,true,0.11,7.592507606924869
6,true,0.12,12.124189060431775
6,true,0.13,11.14541599504173
6,true,0.14,10.100662384379461
6,true,0.15,13.359906360482
6,true,0.16,22.643936819541977
6,true,0.17,17.286640103915943
6,true,0.18,10.853810962269108
6,true,0.19,13.70022023942738
6,true,0.2,7.929385849771336
6,true,0.21,8.717417860698419
6,true,0.22,9.831357285100978
6,true,0.23,9.732104172728725
6,true,0.24,8.57666551982129
6,true,0.25,9.156072369604203
6,true,0.26,7.060881754062024
6,true,0.27,6.0124793841993665
6,true,0.28,8.935081077256655
6,true,0.29,8.89862218534131
6,true,0.3,8.131694276352619
6,true,0.31,8.707436294547335
6,true,0.32,10.174108738054656
6,true,0.33,9.295756811786276
6,true,0.34,7.745492262386392
6,true,0.35,7.280734459582135
6,true,0.36,6.423297336450446
6,true,0.37,7.141985909572327
6,true,0.38,8.995670102221482
6,true,0.39,10.715318074284141
6,true,0.4,13.67720722496982
6,true,0.41,15.958564457370983
6,true,0.42,15.70384366775761
6,true,0.43,12.913044856129755
6,true,0.44,7.75184463940127
6,true,0.45,11.49512443437959
6,true,0.46,23.694058905254565
6,true,0.47,29.31220668796027
6,true,0.48,22.95037569922974
6,true,0.49,17.10908984506642
6,true,0.5,15.552737098160435
6,true,0.51,17.66312433213558
6,true,0.52,18.78689545298903
6,true,0.53,19.404839073542973
6,true,0.54,19.911692080191756
6,true,0.55,19.679698992202475
6,true,0.56,20.930189921661793
6,true,0.57,24.206707664278948
6,true,0.58,27.789895967381085
6,true,0.59,28.724747838421706
6,true,0.6,28.737901360331534
6,true,0.61,29.092194208839146
6,true,0.62,27.140604381852313
6,true,0.63,24.053812533139478
6,true,0.64,22.500754340332833
6,true,0.65,22.483334790313393
6,true,0.66,23.8263683662
6,true,0.67,24.337412180218735
6,true,0.68,23.358544835763382
6,true,0.69,20.88976633283434
6,true,0.7,18.093532011259754
6,true,0.71,16.73709846065509
6,true,0.72,16.8371323264181
6,true,0.73,18.393633608548583
6,true,0.74,21.19923314118651
6,true,0.75,22.88882517926436
6,true,0.76,22.813939364599833
6,true,0.77,20.974575697192904
6,true,0.78,19.658063098099888
6,true,0.79,18.822907945693146
6,true,0.8,18.032460597780585
6,true,0.81,17.286721054361806
6,true,0.82,16.25641191011522
6,true,0.83,15.319955171001425
6,true,0.84,14.839227604603025
6,true,0.85,14.814229210919336
6,true,0.86,15.244959989950871
6,true,0.87,16.762508733907794
6,true,0.88,18.519500342597894
6,true,0.89,18.313077340310656
6,true,0.9,16.143239727045227
6,true,0.91,12.009987502802545
6,true,0.92,6.7461394307444635
6,true,0.93,4.594324372839196
6,true,0.94,6.114373685906855
6,true,0.95,11.306287369947313
6,true,0.96,20.170065424960967
6,true,0.97,32.70570785094756
6,true,0.98,169.59922869266484
6,true,0.99,45.99417670119101
7,true,0.01,361.73838912228985
7,true,0.02,195.28271077387035
7,true,0.03,153.41589394375205
7,true,0.04,107.42799836659401
7,true,0.05,108.93326699675072
7,true,0.06,86.66400362287823
7,true,0.07,75.18898013840267
7,true,0.08,60.58244598705505
7,true,0.09,48.71863775009683
7,true,0.1,59.695271415648676
7,true,0.11,46.859151362557895
7,true,0.12,47.04057095522012
7,true,0.13,49.364727719653956
7,true,0.14,37.342443152952
7,true,0.15,40.423964728599
7,true,0.16,41.59622072557522
7,true,0.17,31.59886843945742
7,true,0.18,34.11184349104951
7,true,0.19,31.367852888492962
7,true,0.2,30.422300328427355
7,true,0.21,32.09727055731628
7,true,0.22,29.08719473214751
7,true,0.23,28.122062305904137
7,true,0.24,28.14646118609653
7,true,0.25,27.117428050317358
7,true,0.26,25.027773054561294
7,true,0.27,21.667466494321616
7,true,0.28,20.382022059047586
7,true,0.29,18.844475778198102
7,true,0.3,20.949962556860555
7,true,0.31,20.01320418190744
7,true,0.32,14.058675144769495
7,true,0.33,17.544424972423258
7,true,0.34,18.450325932371243
7,true,0.35,17.85383935162008
7,true,0.36,17.70627520760081
7,true,0.37,17.92845932156706
7,true,0.38,16.266679924820636
7,true,0.39,14.36644021769689
7,true,0.4,15.461108322244854
7,true,0.41,17.700349592018483
7,true,0.42,15.183454888935557
7,true,0.43,16.729391019263176
7,true,0.44,17.246822166611764
7,true,0.45,14.757335996188885
7,true,0.46,13.68318822015135
7,true,0.47,13.686860273717684
7,true,0.48,14.96748163162556
7,true,0.49,13.178635095096979
7,true,0.5,11.555797153176627
7,true,0.51,15.60448946678298
7,true,0.52,11.641335173148946
7,true,0.53,12.991430896638121
7,true,0.54,11.068193701030395
7,true,0.55,12.003245452905503
7,true,0.56,10.287587292003991
7,true,0.57,9.189338032966589
7,true,0.58,14.46464944075251
7,true,0.59,11.85492947099101
7,true,0.6,10.082038933787771
7,true,0.61,10.18469508308408
7,true,0.62,11.94511543556655
7,true,0.63,9.405251651995968
7,true,0.64,11.46816214590126
7,true,0.65,9.412678047252484
7,true,0.66,9.013658342122653
7,true,0.67,10.11516155920799
7,true,0.68,8.998846967728696
7,true,0.69,11.24715963368908
7,true,0.7,11.407855816154097
7,true,0.71,10.067899330166256
7,true,0.72,10.572953093514116
7,true,0.73,8.309413484521428
7,true,0.74,10.046791413775281
7,true,0.75,8.774288286530805
7,true,0.76,7.657503627765436
7,true,0.77,9.076863154443345
7,true,0.78,7.709096350317395
7,true,0.79,8.387335655106654
7,true,0.8,8.191710513338876
7,true,0.81,8.324821393494176
7,true,0.82,7.464996642435835
7,true,0.83,8.048732304766418
7,true,0.84,9.306442918614266
7,true,0.85,7.6092008210298445
7,true,0.86,8.020961284804798
7,true,0.87,7.1736588150943135
7,true,0.88,8.165950168048312
7,true,0.89,9.010747709497082
7,true,0.9,7.598261245661888
7,true,0.91,6.739909767558856
7,true,0.92,7.769582378446557
7,true,0.93,8.048944182243304
7,true,0.94,8.326112048349387
7,true,0.95,8.24850429707908
7,true,0.96,7.489884761763204
7,true,0.97,5.425393107389937
7,true,0.98,7.776045711209008
7,true,0.99,8.134593259290341
8,true,0.01,95.62618388096598
8,true,0.02,65.63919509520747
8,true,0.03,63.44087554658108
8,true,0.04,56.31041929798812
8,true,0.05,42.9267436975415
8,true,0.06,37.92570337614097
8,true,0.07,39.21886653965112
8,true,0.08,30.99717823332685
8,true,0.09,33.026959038616724
8,true,0.1,29.948852951214576
8,true,0.11,33.357436101774965
8,true,0.12,26.6386442891162
8,true,0.13,25.58649467221403
8,true,0.14,27.47207801159766
8,true,0.15,23.682580612397487
8,true,0.16,24.34453748400722
8,true,0.17,19.99286584594597
8,true,0.18,18.388337471246587
8,true,0.19,19.780039949565207
8,true,0.2,19.88118687664155
8,true,0.21,20.44829676911604
8,true,0.22,18.046293338708097
8,true,0.23,20.074007537258467
8,true,0.24,13.846211182603838
8,true,0.25,18.322148431513142
8,true,0.26,16.55616032424939
8,true,0.27,15.10651116630787
8,true,0.28,14.174514851068238
8,true,0.29,15.601954967098322
8,true,0.3,16.766491193694037
8,true,0.31,14.209730772366129
8,true,0.32,14.929719439955306
8,true,0.33,13.796923356338311
8,true,0.34,13.892063649485166
8,true,0.35,13.976573100709743
8,true,0.36,12.337940532718676
8,true,0.37,16.051331232789153
8,true,0.38,13.055282427178554
8,true,0.39,12.50451853974539
8,true,0.4,12.965215963693936
8,true,0.41,11.987849856142475
8,true,0.42,11.523713405814021
8,true,0.43,11.142582616752065
8,true,0.44,10.809637317684064
8,true,0.45,12.086108821108155
8,true,0.46,11.847131558859019
8,true,0.47,11.536016063221268
8,true,0.48,10.559466510577295
8,true,0.49,10.013050309761411
8,true,0.5,9.514700775421716
8,true,0.51,9.618401373539825
8,true,0.52,9.60298096714314
8,true,0.53,9.354493800308546
8,true,0.54,9.301558749323817
8,true,0.55,9.405277152514145
8,true,0.56,9.312210216345079
8,true,0.57,8.940352283492075
8,true,0.58,9.380395651807078
8,true,0.59,10.211113760185526
8,true,0.6,10.06696844635826
8,true,0.61,10.039589321748053
8,true,0.62,9.578078371312515
