isAdapt,round,chain,value
true,2,90,0.9400053321826647
true,2,91,0.29060738585210644
true,2,92,0.9383616649857084
true,2,93,0.9750281062689872
true,2,94,0.3518334656090898
true,2,95,0.911831412047138
true,2,96,1.0
true,2,97,0.7273918409725174
true,2,98,0.9934080827385924
true,2,99,0.9813334154521182
true,2,100,1.0
true,2,101,0.9560439410891983
true,2,102,0.9073786149869749
true,2,103,0.8891478265954746
true,2,104,0.9835777336235046
true,2,105,0.9166739160841242
true,2,106,0.2988891560289784
true,2,107,0.7575195261208018
true,2,108,0.3269455880094688
true,2,109,0.8060602762290706
true,2,110,0.8314714023045203
true,2,111,0.8835824474451551
true,2,112,0.7688811402785325
true,2,113,0.35387863180339346
true,2,114,3.9440598460029747E-4
true,2,115,0.26968215396146866
true,2,116,0.46163181564357414
true,2,117,0.7513494805070519
true,2,118,0.9084731903476102
true,2,119,0.8824369615568162
true,2,120,0.8583769139321799
true,2,121,0.920899264896218
true,2,122,0.9011846650430575
true,2,123,0.015476680607335879
true,2,124,0.7715107153836901
true,2,125,0.7188955885631853
true,2,126,0.33967187418369665
true,2,127,0.8537568451744809
true,2,128,0.9203427998097732
true,2,129,0.7815879728548779
true,2,130,0.8163027183684168
true,2,131,0.7674079398117825
true,2,132,0.8861583855054285
true,2,133,0.3522221944613343
true,2,134,1.7142323533245706E-11
true,2,135,1.4018435256958387E-6
true,2,136,4.59724202154173E-5
true,2,137,2.73676047913063E-5
true,2,138,0.0802223554336768
true,2,139,0.34920313714080825
true,2,140,0.4489356432587443
true,2,141,0.29290450714222566
true,2,142,0.00754599193930558
true,2,143,0.26833562365643865
true,2,144,0.5000081605025862
true,2,145,0.2586848342063899
true,2,146,0.500000002685052
true,2,147,1.2519701416280306E-10
true,2,148,0.0
true,3,0,0.765215161989136
true,3,1,0.45373921970858605
true,3,2,0.8764771330778417
true,3,3,0.9149504753062375
true,3,4,0.9698389800782216
true,3,5,0.8184488496561514
true,3,6,0.7710591555184807
true,3,7,0.5325959106855785
true,3,8,0.6045637868843767
true,3,9,0.9773576202545168
true,3,10,0.897131097484059
true,3,11,0.8028947093475449
true,3,12,0.8639149612950331
true,3,13,0.5511620998816217
true,3,14,0.6478965834619754
true,3,15,0.616032922539507
true,3,16,0.6781217096643948
true,3,17,0.6532269255092812
true,3,18,0.4903776719360941
true,3,19,0.7989771523912088
true,3,20,0.5996784770635855
true,3,21,0.7311215072620225
true,3,22,0.7794968825403709
true,3,23,0.7439544115823999
true,3,24,0.6671489653162479
true,3,25,0.5383039244127932
true,3,26,0.6693442274046443
true,3,27,0.6973247968258163
true,3,28,0.8060604349454801
true,3,29,0.9859885637230509
true,3,30,0.7479031832780008
true,3,31,0.9348756667667523
true,3,32,0.8971477713179032
true,3,33,0.8732876189372694
true,3,34,0.8709496845701259
true,3,35,0.613942141927424
true,3,36,0.8741566775049449
true,3,37,0.08951335281054673
true,3,38,0.3532791658012893
true,3,39,0.3952886503419457
true,3,40,0.577649769838926
true,3,41,0.595250995975304
true,3,42,0.48033468773802535
true,3,43,0.4607459239688591
true,3,44,0.6724668562277992
true,3,45,0.6898347466451071
true,3,46,0.7051626431542452
true,3,47,0.8036328547514352
true,3,48,0.5993027670532123
true,3,49,0.8050421031508539
true,3,50,0.697046270855593
true,3,51,0.5705823539623185
true,3,52,0.9545114374274986
true,3,53,0.7760330425323967
true,3,54,0.7570535786362045
true,3,55,0.7425266362086798
true,3,56,0.6705058833285447
true,3,57,0.8869027855407778
true,3,58,0.7897601539711195
true,3,59,0.6931141046159868
true,3,60,0.761029543279799
true,3,61,0.5674935815918397
true,3,62,0.29274180979375203
true,3,63,0.8067053502940159
true,3,64,0.7240870483297073
true,3,65,0.5350787729347464
true,3,66,0.7814335497034489
true,3,67,0.9049966695328273
true,3,68,0.718423384857885
true,3,69,0.8650356572535264
true,3,70,0.8646395694096697
true,3,71,0.6526029394048056
true,3,72,0.8103706696916538
true,3,73,0.6942420214136761
true,3,74,0.8308178671383992
true,3,75,0.4755751862752809
true,3,76,0.9075789949931661
true,3,77,0.8775787578786888
true,3,78,0.6335522630733795
true,3,79,0.8387125181470352
true,3,80,0.8535111104308702
true,3,81,0.8144530730817877
true,3,82,0.8234294624287005
true,3,83,0.5889821206040704
true,3,84,0.813232492554958
true,3,85,0.627711304204255
true,3,86,0.6781461860116926
true,3,87,0.7476124693493177
true,3,88,0.5843473938741534
true,3,89,0.9674606361437779
true,3,90,0.8370566628175792
true,3,91,0.7805564205893626
true,3,92,0.4952664857910024
true,3,93,0.4005568922809901
true,3,94,0.6131163089664687
true,3,95,0.7294807351912435
true,3,96,0.7098642080960293
true,3,97,0.48430012244119247
true,3,98,0.37242790369356416
true,3,99,0.545912945218157
true,3,100,0.5943658527622663
true,3,101,0.31012013918147424
true,3,102,0.122397305816779
true,3,103,0.4460019834609614
true,3,104,0.09594266648096399
true,3,105,0.2555942874672563
true,3,106,0.4078295760209955
true,3,107,0.4892032698428823
true,3,108,0.3997080006359662
true,3,109,0.7315596057505745
true,3,110,0.6273188103710605
true,3,111,0.5458090383200106
true,3,112,0.5027726377212298
true,3,113,0.7462927506565104
true,3,114,0.3386137897927288
true,3,115,0.6392651075989071
true,3,116,0.7447674821328539
true,3,117,0.7750810071478257
true,3,118,0.8049444864930518
true,3,119,0.7728650806495223
true,3,120,0.6120705427019005
true,3,121,0.7197286609896035
true,3,122,0.49287253111908746
true,3,123,0.6037078412866757
true,3,124,0.7646985195833369
true,3,125,0.6881580272792576
true,3,126,0.8017471492138082
true,3,127,0.751241894766203
true,3,128,0.8160393709649939
true,3,129,0.8247793729937009
true,3,130,0.6857957971065956
true,3,131,0.8089793642262909
true,3,132,0.7147545876124488
true,3,133,0.5160961392718932
true,3,134,0.39971965711842655
true,3,135,0.5205525851761564
true,3,136,0.4647880728262157
true,3,137,0.5948723137676674
true,3,138,0.5208548639294177
true,3,139,0.25324426828109925
true,3,140,0.32373398451517216
true,3,141,0.48859885612764464
true,3,142,0.47299488473378937
true,3,143,0.3711428508072009
true,3,144,0.4257529405540806
true,3,145,0.1412555121750724
true,3,146,0.08429264048385446
true,3,147,0.5828667169559415
true,3,148,0.0
true,4,0,0.9499664340346694
true,4,1,0.9921730402006812
true,4,2,0.010362015441066099
true,4,3,0.6360522088934442
true,4,4,0.7374661613838748
true,4,5,0.7556337028926734
true,4,6,0.21186758204348222
true,4,7,0.7767993620471529
true,4,8,0.863229132802503
true,4,9,0.49166720941716596
true,4,10,0.42151119170277473
true,4,11,0.6727909883531413
true,4,12,0.5714671592407776
true,4,13,0.6996904039297629
true,4,14,0.7943313062607077
true,4,15,0.6286682557938761
true,4,16,0.5832406972762691
true,4,17,0.5164956184225324
true,4,18,0.7877096080767332
true,4,19,0.5500638298587435
true,4,20,0.6887121512607608
true,4,21,0.6079103366724493
true,4,22,0.5530962017200748
true,4,23,0.6471362966990664
true,4,24,0.6122838527523535
true,4,25,0.5104799071470676
true,4,26,0.45130197501466146
true,4,27,0.48392968211011267
true,4,28,0.5467777938995158
true,4,29,0.4141737666932321
true,4,30,0.7252379324495494
true,4,31,0.698548059882731
true,4,32,0.4308840628048609
true,4,33,0.6629365396440171
true,4,34,0.709184582959931
true,4,35,0.7074023510765908
true,4,36,0.7112980900397188
true,4,37,0.5715476425387318
true,4,38,0.7619856518998587
true,4,39,0.6252933594445956
true,4,40,0.49928789946272206
true,4,41,0.6492671058523376
true,4,42,0.524005005872233
true,4,43,0.6930815847450318
true,4,44,0.34886628693430155
true,4,45,0.7133076571707809
true,4,46,0.7344245421934084
true,4,47,0.5649084433518737
true,4,48,0.4214217547134189
true,4,49,0.5093762738627573
true,4,50,0.7958200906311221
true,4,51,0.7120951438215235
true,4,52,0.730306607745046
true,4,53,0.7390210298939801
true,4,54,0.7873376827100851
true,4,55,0.3752371896712847
true,4,56,0.5565400207798714
true,4,57,0.5848948738804519
true,4,58,0.47396857331965125
true,4,59,0.692377331527285
true,4,60,0.6741818694016858
true,4,61,0.738136635027161
true,4,62,0.6968212738228083
true,4,63,0.48261212483753524
true,4,64,0.4591899490963372
true,4,65,0.5194028078917985
true,4,66,0.5217525268764247
true,4,67,0.40184709069013885
true,4,68,0.7146792996532084
true,4,69,0.775409745116644
true,4,70,0.6532575360621665
true,4,71,0.526168426753502
true,4,72,0.7237967017160414
true,4,73,0.7352637888477437
true,4,74,0.6941013686728666
true,4,75,0.8063859178938714
true,4,76,0.7211596388629901
true,4,77,0.7121532562564415
true,4,78,0.6960649817492505
true,4,79,0.8849727946501175
true,4,80,0.5756003061286309
true,4,81,0.5006923429880754
true,4,82,0.6567420472180208
true,4,83,0.46425013516114355
true,4,84,0.3785544139351676
true,4,85,0.6497109766208442
true,4,86,0.5149124894587152
true,4,87,0.5481613039803125
true,4,88,0.6047164103816108
true,4,89,0.40607392412391846
true,4,90,0.5831906038177849
true,4,91,0.6851172778883906
true,4,92,0.7661517665958877
true,4,93,0.5776694612648916
true,4,94,0.7842403576320535
true,4,95,0.6928097166742859
true,4,96,0.7122252257059252
true,4,97,0.6855255509602945
true,4,98,0.669115276150457
true,4,99,0.7633589757738193
true,4,100,0.34375793282595907
true,4,101,0.7889819599097896
true,4,102,0.6420077990537267
true,4,103,0.7652176512849953
true,4,104,0.61892808262364
true,4,105,0.6576519160293707
true,4,106,0.7834464123528326
true,4,107,0.7548553038109943
true,4,108,0.7083097167187338
true,4,109,0.6640508569519694
