"","model","nChains","objectiveType","antithetics","dim","essn","mean","sd","snr"
"524","ToyNormal",4,"Rejection","MCMC",0,1,0.538420381942007,0.112653362947705,4.77944348800264
"525","ToyNormal",4,"Rejection","OFF",-1,0.5,0.274238487627566,0.0317217904618671,8.64511377304598
"526","ToyNormal",4,"Rejection","OFF",-1,1,0.274238487627566,0.0317217904618671,8.64511377304597
"527","ToyNormal",4,"Rejection","OFF",0,0.5,0.530935743921192,0.226184612959829,2.34735571519839
"528","ToyNormal",4,"Rejection","OFF",0,1,0.530935743921192,0.226184612959829,2.34735571519839
"529","ToyNormal",4,"SKL","IS",-1,0.5,0.0808154825965275,0.0165790328327743,4.87455953623345
"530","ToyNormal",4,"SKL","IS",-1,1,0.0796697489550347,0.016045138658418,4.96535122887432
"531","ToyNormal",4,"SKL","IS",0,0.5,0.323705285588892,0.0663014537076134,4.88232561259393
"532","ToyNormal",4,"SKL","IS",0,1,0.318659220536657,0.0645900632034297,4.93356415417993
"533","ToyNormal",4,"SKL","MCMC",-1,0.5,0.0838390172198131,0.0456404318088168,1.83694618777943
"534","ToyNormal",4,"SKL","MCMC",-1,1,0.0838390172198131,0.0456404318088168,1.83694618777943
"535","ToyNormal",4,"SKL","MCMC",0,0.5,0.327463741638161,0.100516860485812,3.25779913992023
"536","ToyNormal",4,"SKL","MCMC",0,1,0.327463741638161,0.100516860485812,3.25779913992023
"537","ToyNormal",4,"SKL","OFF",-1,0.5,0.0715387559547791,0.057115491889779,1.25252805478475
"538","ToyNormal",4,"SKL","OFF",-1,1,0.0715387559547791,0.057115491889779,1.25252805478475
"539","ToyNormal",4,"SKL","OFF",0,0.5,0.301086458234328,0.123960426791046,2.42889175221907
"540","ToyNormal",4,"SKL","OFF",0,1,0.301086458234328,0.123960426791046,2.42889175221907
"541","ToyNormal",8,"ApproxRejection","IS",-1,0.5,0.277329109967116,0.018015930984743,15.3935486432522
"542","ToyNormal",8,"ApproxRejection","IS",-1,1,0.27294328146992,0.0181066224805661,15.0742239069087
"543","ToyNormal",8,"ApproxRejection","IS",0,0.5,0.554094059640905,0.0361930041851284,15.3094243519188
"544","ToyNormal",8,"ApproxRejection","IS",0,1,0.546288383015607,0.0361628829270842,15.1063283344167
"545","ToyNormal",8,"ApproxRejection","MCMC",-1,0.5,0.274308930662694,0.0194979362628136,14.0686135683936
"546","ToyNormal",8,"ApproxRejection","MCMC",-1,1,0.274308930662694,0.0194979362628136,14.0686135683937
"547","ToyNormal",8,"ApproxRejection","MCMC",0,0.5,0.547138446200058,0.0382851107746757,14.2911548413743
"548","ToyNormal",8,"ApproxRejection","MCMC",0,1,0.547138446200058,0.0382851107746758,14.2911548413743
"549","ToyNormal",8,"ApproxRejection","OFF",-1,0.5,0.281525190441193,0.0220115954277225,12.789858480073
"550","ToyNormal",8,"ApproxRejection","OFF",-1,1,0.281525190441193,0.0220115954277225,12.789858480073
"551","ToyNormal",8,"ApproxRejection","OFF",0,0.5,0.530392437417176,0.0459685186215345,11.5381668437909
"552","ToyNormal",8,"ApproxRejection","OFF",0,1,0.530392437417176,0.0459685186215345,11.5381668437909
"553","ToyNormal",8,"Rejection","IS",-1,0.5,0.277329109967116,0.018015930984743,15.3935486432522
"554","ToyNormal",8,"Rejection","IS",-1,1,0.27294328146992,0.0181066224805661,15.0742239069087
"555","ToyNormal",8,"Rejection","IS",0,0.5,0.557908022278718,0.0403696045498979,13.8200021649736
"556","ToyNormal",8,"Rejection","IS",0,1,0.547411666362353,0.0418240427954677,13.0884445829248
"557","ToyNormal",8,"Rejection","MCMC",-1,0.5,0.274308930662694,0.0194979362628136,14.0686135683937
"558","ToyNormal",8,"Rejection","MCMC",-1,1,0.274308930662694,0.0194979362628136,14.0686135683937
"559","ToyNormal",8,"Rejection","MCMC",0,0.5,0.528676040213338,0.105610489214347,5.00590466104493
"560","ToyNormal",8,"Rejection","MCMC",0,1,0.528676040213338,0.105610489214347,5.00590466104493
"561","ToyNormal",8,"Rejection","OFF",-1,0.5,0.281525190441193,0.0220115954277225,12.789858480073
"562","ToyNormal",8,"Rejection","OFF",-1,1,0.281525190441193,0.0220115954277225,12.789858480073
"563","ToyNormal",8,"Rejection","OFF",0,0.5,0.495140551272485,0.17706774599033,2.7963339596559
"564","ToyNormal",8,"Rejection","OFF",0,1,0.495140551272485,0.17706774599033,2.7963339596559
"565","ToyNormal",8,"SKL","IS",-1,0.5,0.0352911236625152,0.0047923176820043,7.36410355161499
"566","ToyNormal",8,"SKL","IS",-1,1,0.034696671495239,0.00478658270779215,7.24873539503575
"567","ToyNormal",8,"SKL","IS",0,0.5,0.141396432892885,0.0198354562300817,7.12846890198816
"568","ToyNormal",8,"SKL","IS",0,1,0.139100159307588,0.0203480232859139,6.83605268939716
"569","ToyNormal",8,"SKL","MCMC",-1,0.5,0.0365022812771119,0.0170916700005126,2.13567669373544
"570","ToyNormal",8,"SKL","MCMC",-1,1,0.0365022812771119,0.0170916700005126,2.13567669373544
"571","ToyNormal",8,"SKL","MCMC",0,0.5,0.141450584580257,0.0399603091056774,3.53977703741436
"572","ToyNormal",8,"SKL","MCMC",0,1,0.141450584580257,0.0399603091056775,3.53977703741436
"573","ToyNormal",8,"SKL","OFF",-1,0.5,0.034525456416478,0.026665304738283,1.29477074255635
"574","ToyNormal",8,"SKL","OFF",-1,1,0.034525456416478,0.0266653047382831,1.29477074255635
"575","ToyNormal",8,"SKL","OFF",0,0.5,0.132817921849212,0.0608286652645773,2.18347585421304
"576","ToyNormal",8,"SKL","OFF",0,1,0.132817921849212,0.0608286652645772,2.18347585421305
"577","ToyNormal",16,"ApproxRejection","IS",-1,0.5,0.27797409274035,0.0144215205310888,19.2749503868968
"578","ToyNormal",16,"ApproxRejection","IS",-1,1,0.270866530319805,0.0135300847964411,20.0195737421434
"579","ToyNormal",16,"ApproxRejection","IS",0,0.5,0.556043892636775,0.0288827802981211,19.2517440113945
"580","ToyNormal",16,"ApproxRejection","IS",0,1,0.542259094950256,0.0270529704583827,20.0443458061083
"581","ToyNormal",16,"ApproxRejection","MCMC",-1,0.5,0.271992593660817,0.0141466195881432,19.2266846483088
"582","ToyNormal",16,"ApproxRejection","MCMC",-1,1,0.271992593660817,0.0141466195881432,19.2266846483087
"583","ToyNormal",16,"ApproxRejection","MCMC",0,0.5,0.540404937677945,0.0281522902163502,19.1957717658114
"584","ToyNormal",16,"ApproxRejection","MCMC",0,1,0.540404937677945,0.0281522902163502,19.1957717658114
"585","ToyNormal",16,"ApproxRejection","OFF",-1,0.5,0.280150041334761,0.0152124436908098,18.4158473831529
"586","ToyNormal",16,"ApproxRejection","OFF",-1,1,0.280150041334761,0.0152124436908098,18.4158473831529
"587","ToyNormal",16,"ApproxRejection","OFF",0,0.5,0.524344679987482,0.0298577392707895,17.5614327405043
"588","ToyNormal",16,"ApproxRejection","OFF",0,1,0.524344679987482,0.0298577392707894,17.5614327405043
"589","ToyNormal",16,"Rejection","IS",-1,0.5,0.27797409274035,0.0144215205310888,19.2749503868968
"590","ToyNormal",16,"Rejection","IS",-1,1,0.270866530319805,0.0135300847964411,20.0195737421434
"591","ToyNormal",16,"Rejection","IS",0,0.5,0.554039935495999,0.0300441887936088,18.4408352411185
"592","ToyNormal",16,"Rejection","IS",0,1,0.53954011690795,0.0303468471115791,17.779116061849
"593","ToyNormal",16,"Rejection","MCMC",-1,0.5,0.271992593660817,0.0141466195881432,19.2266846483087
"594","ToyNormal",16,"Rejection","MCMC",-1,1,0.271992593660817,0.0141466195881432,19.2266846483087
"595","ToyNormal",16,"Rejection","MCMC",0,0.5,0.541849183777229,0.111756608375383,4.84847555463741
"596","ToyNormal",16,"Rejection","MCMC",0,1,0.541849183777229,0.111756608375383,4.84847555463741
"597","ToyNormal",16,"Rejection","OFF",-1,0.5,0.280150041334761,0.0152124436908098,18.4158473831529
"598","ToyNormal",16,"Rejection","OFF",-1,1,0.280150041334761,0.0152124436908098,18.4158473831529
"599","ToyNormal",16,"Rejection","OFF",0,0.5,0.524841444139491,0.246654775356516,2.12783816320151
"600","ToyNormal",16,"Rejection","OFF",0,1,0.524841444139491,0.246654775356517,2.12783816320151
"601","ToyNormal",16,"SKL","IS",-1,0.5,0.0163945207275999,0.00172788327409303,9.488210791441
"602","ToyNormal",16,"SKL","IS",-1,1,0.0159385847778091,0.00155251969746206,10.2662689586897
"603","ToyNormal",16,"SKL","IS",0,0.5,0.0651134808357103,0.00653045379388115,9.97074367124683
"604","ToyNormal",16,"SKL","IS",0,1,0.0634836283687181,0.00630742144555815,10.0649098711209
"605","ToyNormal",16,"SKL","MCMC",-1,0.5,0.0176744776282659,0.00878052281655995,2.01291859237949
"606","ToyNormal",16,"SKL","MCMC",-1,1,0.0176744776282659,0.00878052281655994,2.0129185923795
"607","ToyNormal",16,"SKL","MCMC",0,0.5,0.0670713134484526,0.0194955091253658,3.44034685204427
"608","ToyNormal",16,"SKL","MCMC",0,1,0.0670713134484526,0.0194955091253658,3.44034685204427
"609","ToyNormal",16,"SKL","OFF",-1,0.5,0.0158637097516744,0.0108647868156497,1.46010317743412
"610","ToyNormal",16,"SKL","OFF",-1,1,0.0158637097516744,0.0108647868156497,1.46010317743412
"611","ToyNormal",16,"SKL","OFF",0,0.5,0.0627793315640638,0.0246569627121687,2.54610968499705
"612","ToyNormal",16,"SKL","OFF",0,1,0.0627793315640638,0.0246569627121687,2.54610968499704
"613","ToyNormal",32,"ApproxRejection","IS",-1,0.5,0.278603981246461,0.0113697771483095,24.5039087057116
"614","ToyNormal",32,"ApproxRejection","IS",-1,1,0.271026236267477,0.0103312726021384,26.2335770920787
"615","ToyNormal",32,"ApproxRejection","IS",0,0.5,0.557219661429332,0.022680957352516,24.5677311045039
"616","ToyNormal",32,"ApproxRejection","IS",0,1,0.542294547991243,0.0206608040173483,26.2475045760994
"617","ToyNormal",32,"ApproxRejection","MCMC",-1,0.5,0.271301699009911,0.00999502780862419,27.1436662513153
"618","ToyNormal",32,"ApproxRejection","MCMC",-1,1,0.271301699009911,0.00999502780862414,27.1436662513155
"619","ToyNormal",32,"ApproxRejection","MCMC",0,0.5,0.541692284487552,0.0208524931108604,25.9773390935891
"620","ToyNormal",32,"ApproxRejection","MCMC",0,1,0.541692284487552,0.0208524931108603,25.9773390935892
"621","ToyNormal",32,"ApproxRejection","OFF",-1,0.5,0.280430980928798,0.0111876119396384,25.0662055889885
"622","ToyNormal",32,"ApproxRejection","OFF",-1,1,0.280430980928798,0.0111876119396384,25.0662055889885
"623","ToyNormal",32,"ApproxRejection","OFF",0,0.5,0.524360264360668,0.0224582249526312,23.3482506060316
"624","ToyNormal",32,"ApproxRejection","OFF",0,1,0.524360264360668,0.0224582249526313,23.3482506060316
"625","ToyNormal",32,"Rejection","IS",-1,0.5,0.278603981246461,0.0113697771483095,24.5039087057115
"626","ToyNormal",32,"Rejection","IS",-1,1,0.271026236267477,0.0103312726021383,26.2335770920787
"627","ToyNormal",32,"Rejection","IS",0,0.5,0.557018895611134,0.0247625994998425,22.4943627430827
"628","ToyNormal",32,"Rejection","IS",0,1,0.541884602333762,0.0217492466610176,24.9150975562299
"629","ToyNormal",32,"Rejection","MCMC",-1,0.5,0.271301699009911,0.00999502780862419,27.1436662513153
"630","ToyNormal",32,"Rejection","MCMC",-1,1,0.271301699009911,0.00999502780862418,27.1436662513154
"631","ToyNormal",32,"Rejection","MCMC",0,0.5,0.545468039020524,0.115405266284219,4.72654374088223
"632","ToyNormal",32,"Rejection","MCMC",0,1,0.545468039020524,0.115405266284219,4.72654374088226
"633","ToyNormal",32,"Rejection","OFF",-1,0.5,0.280430980928798,0.0111876119396384,25.0662055889885
"634","ToyNormal",32,"Rejection","OFF",-1,1,0.280430980928798,0.0111876119396383,25.0662055889886
"635","ToyNormal",32,"Rejection","OFF",0,0.5,0.537556139473245,0.261479397509045,2.05582598321021
"636","ToyNormal",32,"Rejection","OFF",0,1,0.537556139473245,0.261479397509042,2.05582598321023
"637","ToyNormal",32,"SKL","IS",-1,0.5,0.00793029668652765,0.000637329351889387,12.4430118635176
"638","ToyNormal",32,"SKL","IS",-1,1,0.00770248648594377,0.000576168680435367,13.3684574456973
"639","ToyNormal",32,"SKL","IS",0,0.5,0.0316331450208414,0.00258057231635156,12.2581897125691
"640","ToyNormal",32,"SKL","IS",0,1,0.0307888964604403,0.00231053996719983,13.32541176414
"641","ToyNormal",32,"SKL","MCMC",-1,0.5,0.00800266562721312,0.00471649291281028,1.6967407298498
"642","ToyNormal",32,"SKL","MCMC",-1,1,0.00800266562721312,0.00471649291281029,1.6967407298498
"643","ToyNormal",32,"SKL","MCMC",0,0.5,0.0314741837596125,0.00926241774871113,3.39805271296387
"644","ToyNormal",32,"SKL","MCMC",0,1,0.0314741837596125,0.0092624177487111,3.39805271296388
"645","ToyNormal",32,"SKL","OFF",-1,0.5,0.00830804847757728,0.00626689275842207,1.32570458723936
"646","ToyNormal",32,"SKL","OFF",-1,1,0.00830804847757728,0.00626689275842203,1.32570458723937
"647","ToyNormal",32,"SKL","OFF",0,0.5,0.0318422029305485,0.0125708168786893,2.53302575622822
"648","ToyNormal",32,"SKL","OFF",0,1,0.0318422029305485,0.0125708168786893,2.53302575622822
